//ID,Type,Name,Level,Stack,Durability
AE1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_WORKEARTHGHOST_CLON2,White skull,63,250,0
AF1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_WORKEARTHGHOST_CLON3,Bloody bandage,63,250,0
B01C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_WORKEARTHGHOST1,Ruined pick,64,250,0
B11C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_WORKEARTHGHOST2,Earth ghost bone,64,250,0
B21C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_WORKEARTHGHOST3,Broken tooth,64,250,0
B31C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_SOLDIEREARTHGHOST_CLON1,Earth ghost armor,65,250,0
B41C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_SOLDIEREARTHGHOST_CLON2,Dirty dogtooth,65,250,0
B51C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_SOLDIEREARTHGHOST_CLON3,Axe,65,250,0
B61C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_SOLDIEREARTHGHOST1,Head ornament,66,250,0
B71C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_SOLDIEREARTHGHOST2,Earth ghost belt,66,250,0
B81C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_SOLDIEREARTHGHOST3,Bomb sack,66,250,0
B91C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_BLINDMON_CLON1,Mole toenail,67,250,0
BA1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_BLINDMON_CLON2,Blindfold,67,250,0
BB1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_BLINDMON_CLON3,Red fur,67,250,0
BC1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_BLINDMON1,Bloody toenail,68,250,0
BD1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_BLINDMON2,Mole fur,68,250,0
BE1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_BLINDMON3,Chain,68,250,0
BF1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_YACHA_CLON1,Gold bat,69,250,0
C01C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_YACHA_CLON2,Yacha necklace,69,250,0
C11C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_YACHA_CLON3,Yacha cloth,69,250,0
C21C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_YACHA1,Diamond bat,70,250,0
C31C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_YACHA2,Gold bracelet,70,250,0
C41C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_YACHA3,Wrath chain,70,250,0
C51C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_NACHAL_CLON1,Soul charm,69,250,0
C61C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_NACHAL_CLON2,Ghost charm,69,250,0
C71C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_NACHAL_CLON3,Dead cloth,69,250,0
C81C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_NACHAL1,Dazzle charm,70,250,0
C91C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_NACHAL2,Plate piece,70,250,0
CA1C0000,ITEM_ETC_ARCHEMY_MATERIAL_DH_NACHAL3,Nachal stone,70,250,0
CB1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_EDIMMU_CLON1,Mystery tooth,61,250,0
CC1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_EDIMMU_CLON2,Dry sand,61,250,0
CD1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_EDIMMU_CLON3,Digest bone,61,250,0
CE1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_EDIMMU1,Mystery leather,63,250,0
CF1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_EDIMMU2,Forgotten skeleton,63,250,0
D01C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_EDIMMU3,Mystery beard,63,250,0
D11C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEATHKARA_CLON1,Dark eye,65,250,0
D21C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEATHKARA_CLON2,Thorn piece,65,250,0
D31C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEATHKARA_CLON3,Dark bone,65,250,0
D41C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEATHKARA1,Death eye,67,250,0
D51C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEATHKARA2,Kara horn,67,250,0
D61C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEATHKARA3,Fin bone,67,250,0
D71C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEVILEYE_CLON1,Flame eye,68,250,0
D81C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEVILEYE_CLON2,Bump bone,68,250,0
D91C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEVILEYE_CLON3,Desert specter toenail,68,250,0
DA1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEVILEYE1,Poison eye,70,250,0
DB1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEVILEYE2,Desert specter tail,70,250,0
DC1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_DEVILEYE3,Desert specter leather,70,250,0
DD1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONESOLDIER_CLON1,Soldier spear,71,250,0
DE1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONESOLDIER_CLON2,Desert sand,71,250,0
DF1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONESOLDIER_CLON3,Dead stone,71,250,0
E01C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONESOLDIER1,Niya spear,73,250,0
E11C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONESOLDIER2,Soldier gauntlet,73,250,0
E21C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONESOLDIER3,Soldier bone piece,73,250,0
E31C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEHUNTER_CLON1,Assassin arrow,74,250,0
E41C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEHUNTER_CLON2,Bowman rib,74,250,0
E51C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEHUNTER_CLON3,Bowman gauntlet,74,250,0
E61C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEHUNTER1,Niya bow,76,250,0
E71C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEHUNTER2,Bowman leg bone,76,250,0
E81C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEHUNTER3,Bowman cloth,76,250,0
E91C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEMAGE_CLON1,Mage spine,77,250,0
EA1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEMAGE_CLON2,Mage ornament,77,250,0
EB1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEMAGE_CLON3,Pain chain,77,250,0
EC1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEMAGE1,Mage charm,78,250,0
ED1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEMAGE2,Hatred chain,78,250,0
EE1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEMAGE3,Bloody cloth piece,78,250,0
EF1C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEGENERAL_CLON1,General knife,79,250,0
F01C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEGENERAL_CLON2,Broken shield,79,250,0
F11C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEGENERAL_CLON3,Soft desert sand,79,250,0
F21C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEGENERAL1,General shield,80,250,0
F31C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEGENERAL2,Forgotten horn,80,250,0
F41C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONEGENERAL3,General cloak,80,250,0
F51C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONELORD1,Broken lord axe,80,250,0
F61C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONELORD2,Unsaved tear,80,250,0
F71C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONELORD3,Gold armor piece,80,250,0
F81C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONELORD4,Lord ornament,80,250,0
F91C0000,ITEM_ETC_ARCHEMY_MATERIAL_TK_BONELORD5,Lord cape,80,250,0
FA1C0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_FEATHERMASK_CLON1,Broken boomerang,70,250,0
FB1C0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_FEATHERMASK_CLON2,Wooden mask,70,250,0
FC1C0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_FEATHERMASK_CLON3,Feather cloth,70,250,0
FD1C0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY_CLON1,Dirty feather,72,250,0
FE1C0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY_CLON2,Black bill,72,250,0
FF1C0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY_CLON3,Sharp eagle toenail,72,250,0
001D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_FEATHERMASK1,Ruined boomerang,73,250,0
011D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_FEATHERMASK2,Native necklace,73,250,0
021D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_FEATHERMASK3,Feather cloth piece,73,250,0
031D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_GOAT_CLON1,Goat spear,75,250,0
041D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_GOAT_CLON2,Goat necklace,75,250,0
051D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_GOAT_CLON3,Goat hoof,75,250,0
061D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_GOAT1,Broken goat horn,76,250,0
071D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_GOAT2,Goat fur,76,250,0
081D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_GOAT3,Goat bracelet,76,250,0
091D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBE_CLON1,Wing tribe bow,78,250,0
0A1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBE_CLON2,Wing tribe wing,78,250,0
0B1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBE_CLON3,Wing tribe feather,78,250,0
0C1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBE1,Wing tribe red ornament,80,250,0
0D1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBE2,Strong feather,80,250,0
0E1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBE3,Wing tribe tail,80,250,0
0F1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ANTELOPE_CLON1,Sharp hook,82,250,0
101D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ANTELOPE_CLON2,Bloody goat fur,82,250,0
111D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ANTELOPE_CLON3,Evolution sap,82,250,0
121D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ANTELOPE1,Soft goat fur,83,250,0
131D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ANTELOPE2,Fabulous goat necklace,83,250,0
141D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ANTELOPE3,Big goat horn,83,250,0
151D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBESPEAR_CLON1,Wing tribe spear,85,250,0
161D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBESPEAR_CLON2,Wind feather,85,250,0
171D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBESPEAR_CLON3,Wing tribe green ornament,85,250,0
181D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBESPEAR1,Blue feather,87,250,0
191D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBESPEAR2,Wing tribe bill,87,250,0
1A1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_WINGTRIBESPEAR3,Wing tribe toenail,87,250,0
1B1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY1,Eagle red feather,88,250,0
1C1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY2,Strong eagle toenail,88,250,0
1D1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY3,Purified eagle blood,88,250,0
1E1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY_CLON21,Guard wing,90,250,0
1F1D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY_CLON22,Guard toenail,90,250,0
201D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_ROCKY_CLON23,Guard bill,90,250,0
211D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_TAHOMET1,Shaitan staff,90,250,0
221D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_TAHOMET2,Devil wing,90,250,0
231D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_TAHOMET3,Concentration ornament,90,250,0
241D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_TAHOMET4,Demon horn,90,250,0
251D0000,ITEM_ETC_ARCHEMY_MATERIAL_RM_TAHOMET5,Devil beads,90,250,0
261D0000,ITEM_ETC_ARCHEMY_MATERIAL_CH_TOMBSTONE_CLON1,Soil lump,8,250,0
271D0000,ITEM_ETC_ARCHEMY_MATERIAL_CH_TOMBSTONE_CLON2,Curse stone,8,250,0
281D0000,ITEM_ETC_ARCHEMY_MATERIAL_CH_TOMBSTONE_CLON3,Sharp stone,8,250,0
291D0000,ITEM_ETC_ARCHEMY_RONDO_01,Void Rondo,0,5000,0
3E1D0000,ITEM_ETC_E051125_SANTA_HAT_BLUE_M,Santa Hat,0,1,0
3F1D0000,ITEM_ETC_E051125_SANTA_HAT_BLUE_F,Santa Hat,0,1,0
401D0000,ITEM_COS_P_FLUTE,Grey Wolf Summon Scroll,5,1,0
411D0000,ITEM_COS_P_MYOWON_SCROLL,Monkey Summon Scroll,5,1,0
421D0000,ITEM_ETC_E060118_60EXP_HELP,60% Exp. Helper,5,1,0
431D0000,ITEM_ETC_E060118_100EXP_HELP,100% Exp. Helper,10,1,0
441D0000,ITEM_ETC_ARCHEMY_RONDO_02,Destroyer Rondo,0,5000,0
461D0000,ITEM_ETC_E060125_RICEDUMPLINGSOUP,0,0,50,0
801D0000,ITEM_COS_P_REVIVAL,Grass of life,0,50,0
811D0000,ITEM_COS_P_HGP_POTION_01,HGP recovery potion,0,50,0
821D0000,ITEM_ETC_E060209_WHITE_DUMPLING,0,0,10,0
831D0000,ITEM_ETC_E060209_PINK_DUMPLING,0,0,10,0
841D0000,ITEM_ETC_E060209_CHOCO_CAKE,0,0,10,0
921D0000,ITEM_ETC_TRADE_CH_05,Tiger Eye Stone,0,40,0
931D0000,ITEM_ETC_TRADE_CH_06,Poplar Tree,0,40,0
941D0000,ITEM_ETC_TRADE_CH_07,High Class Tiger Lether,0,40,0
951D0000,ITEM_ETC_TRADE_WC_05,Brown Pearl,0,40,0
961D0000,ITEM_ETC_TRADE_WC_06,Silver Bar,0,40,0
971D0000,ITEM_ETC_TRADE_WC_07,Gold Bar,0,40,0
981D0000,ITEM_ETC_TRADE_TK_01,Red Sand,0,40,0
991D0000,ITEM_ETC_TRADE_TK_02,Gold Dust,0,40,0
9A1D0000,ITEM_ETC_TRADE_TK_03,Treasure of NiYa,0,40,0
9B1D0000,ITEM_ETC_TRADE_RM_01,Wind Seed,0,40,0
9C1D0000,ITEM_ETC_TRADE_RM_02,Bird Feather,0,40,0
9D1D0000,ITEM_ETC_TRADE_RM_03,Pine Tree,0,40,0
9E1D0000,ITEM_ETC_TRADE_AM_01,Turkey Stone,0,40,0
9F1D0000,ITEM_ETC_TRADE_AM_02,Carpet,0,40,0
A01D0000,ITEM_ETC_TRADE_AM_03,Pumpkin Stone,0,40,0
19230000,ITEM_MALL_GACHA_CARD,Magic POP Card,0,1,0
1A230000,ITEM_MALL_GACHA_CARD_WIN,Item Exchange Coupon,0,1,0
1B230000,ITEM_MALL_GACHA_CARD_LOSE,Item Exchange Coupon,0,1,0
1C230000,ITEM_MALL_STATS_POINT_RECALL,Resets stats (Level 40 or lower),1,1,0
1D230000,ITEM_MALL_STATS_POINT_RECALL_50LV,Resets stats (Level 41-50),41,1,0
1E230000,ITEM_MALL_STATS_POINT_RECALL_60LV,Resets stats (Level 51-60),51,1,0
1F230000,ITEM_MALL_STATS_POINT_RECALL_70LV,Resets stats (Level 61-70),61,1,0
20230000,ITEM_MALL_STATS_POINT_RECALL_80LV,Resets stats (Level 71-80),71,1,0
21230000,ITEM_MALL_STATS_POINT_RECALL_81LV,Resets stats (Level 81-90),81,1,0
22230000,ITEM_MALL_HWAN,Berserker Regeneration Potion,0,50,0
23230000,ITEM_MALL_AUTO_POTION_TICKET,Auto potion ticket,0,1,0
24230000,ITEM_MALL_FRIEND_RETURN_SCROLL,Scroll of Friend Summoning,0,50,0
25230000,ITEM_MALL_MOVE_SPEED_UP_50,Increase Moving speed 50%,0,10,0
26230000,ITEM_MALL_MOVE_SPEED_UP_100,Increase Moving speed 100%,0,10,0
27230000,ITEM_COS_P_FLUTE_SILK,Grey Wolf Summon Scroll,5,1,0
28230000,ITEM_COS_P_SEOWON_SCROLL,Squirrel Summon Scroll,5,1,0
29230000,ITEM_COS_P_EXTENSION,Clock of Reincarnation,5,1,0
2A230000,ITEM_ETC_GUILD_CH_SOLDIER1_SCROLL,Bicheon mercenary scroll,3,1,0
2B230000,ITEM_ETC_GUILD_CH_SOLDIER2_SCROLL,Heuksal mercenary scroll,3,1,0
2C230000,ITEM_ETC_GUILD_CH_SOLDIER3_SCROLL,Pacheon mercenary scroll,3,1,0
2D230000,ITEM_ETC_GUILD_CH_SOLDIER4_SCROLL,Cold mercenary scroll,3,1,0
2E230000,ITEM_ETC_GUILD_CH_SOLDIER5_SCROLL,Lightning mercenary scroll,3,1,0
2F230000,ITEM_ETC_GUILD_CH_SOLDIER6_SCROLL,Fire mercenary scroll,3,1,0
30230000,ITEM_ETC_COS_HP_POTION_03,Recovery kit (x-large),0,50,0
31230000,ITEM_COS_P_CURE_ALL_01,Abnormal state recovery potion (small),0,50,0
32230000,ITEM_COS_P_CURE_ALL_02,Abnormal state recovery potion (medium),0,50,0
33230000,ITEM_CH_M_TRADE_TRADER_04,Low Level White Flag - Str,20,1,0
34230000,ITEM_CH_M_TRADE_TRADER_05,Low Level White Flag - Int,20,1,0
3B230000,ITEM_CH_M_TRADE_HUNTER_04,Low Level Identity Card - Str,20,1,0
3C230000,ITEM_CH_M_TRADE_HUNTER_05,Low Level Identity Card - Int,20,1,0
43230000,ITEM_CH_M_TRADE_THIEF_04,Low Level Black Suit - Str,20,1,0
44230000,ITEM_CH_M_TRADE_THIEF_05,Low Level Black Suit - Int,20,1,0
4B230000,ITEM_CH_W_TRADE_TRADER_04,Low Level White Flag - Str,20,1,0
4C230000,ITEM_CH_W_TRADE_TRADER_05,Low Level White Flag - Int,20,1,0
53230000,ITEM_CH_W_TRADE_HUNTER_04,Low Level Identity Card - Str,20,1,0
54230000,ITEM_CH_W_TRADE_HUNTER_05,Low Level Identity Card - Int,20,1,0
5B230000,ITEM_CH_W_TRADE_THIEF_04,Low Level Black Suit - Str,20,1,0
5C230000,ITEM_CH_W_TRADE_THIEF_05,Low Level Black Suit - Int,20,1,0
63230000,ITEM_EU_M_TRADE_TRADER_01,Body Bronze Bag,20,1,0
64230000,ITEM_EU_M_TRADE_TRADER_02,Mental Bronze Bag,20,1,0
65230000,ITEM_EU_M_TRADE_TRADER_03,SilverBag,40,1,0
66230000,ITEM_EU_M_TRADE_TRADER_04,Magic SilverBag,40,1,0
67230000,ITEM_EU_M_TRADE_TRADER_05,GoldenBag,60,1,0
68230000,ITEM_EU_M_TRADE_TRADER_06,Dodge GoldenBag,60,1,0
69230000,ITEM_EU_M_TRADE_TRADER_07,JewelBag,80,1,0
6A230000,ITEM_EU_M_TRADE_TRADER_08,Penetrate JewelBag,80,1,0
6B230000,ITEM_EU_M_TRADE_HUNTER_01,Body Hunter Cape,20,1,0
6C230000,ITEM_EU_M_TRADE_HUNTER_02,Mental Hunter Cape,20,1,0
6D230000,ITEM_EU_M_TRADE_HUNTER_03,GuardCape,40,1,0
6E230000,ITEM_EU_M_TRADE_HUNTER_04,Magic GuardCape,40,1,0
6F230000,ITEM_EU_M_TRADE_HUNTER_05,CrossCape,60,1,0
70230000,ITEM_EU_M_TRADE_HUNTER_06,Dodge CrossCape,60,1,0
71230000,ITEM_EU_M_TRADE_HUNTER_07,FairyCape,80,1,0
72230000,ITEM_EU_M_TRADE_HUNTER_08,Penetrate FairyCape,80,1,0
73230000,ITEM_EU_M_TRADE_THIEF_01,Body Black Suit,20,1,0
74230000,ITEM_EU_M_TRADE_THIEF_02,Mental Black Suit,20,1,0
75230000,ITEM_EU_M_TRADE_THIEF_03,BloodSuit,40,1,0
76230000,ITEM_EU_M_TRADE_THIEF_04,Magic BloodSuit,40,1,0
77230000,ITEM_EU_M_TRADE_THIEF_05,BatSuit,60,1,0
78230000,ITEM_EU_M_TRADE_THIEF_06,Dodge Batsuit,60,1,0
79230000,ITEM_EU_M_TRADE_THIEF_07,EagleSuit,80,1,0
7A230000,ITEM_EU_M_TRADE_THIEF_08,Penetrate EagleSuit,80,1,0
93230000,ITEM_ETC_GUILD_RECALL,Guild Member Summon Scroll,0,1,0
94230000,ITEM_ETC_GUILD_CREST_USER,Guild emblem registration item,0,1,0
95230000,ITEM_ETC_GUILD_CREST_DELETE,Guild emblem deletion item,0,1,0
96230000,ITEM_ETC_UNION_CREST_USER,Union emblem registration item,0,1,0
97230000,ITEM_ETC_UNION_CREST_DELETE,Union emblem deletion item,0,1,0
98230000,ITEM_QNO_CH_SMITH_2_01,Certificate of basic armor gender transfer,0,50,0
99230000,ITEM_QNO_RM_FLYSHIP2_2_03,Certificate of advanced armor gender transfer,0,50,0
9A230000,ITEM_QNO_WC_FERRY2_1_01,Certificate of reverse return,0,50,0
9B230000,ITEM_QNO_WC_POTION_4_01,Basic resurrection scroll,0,50,0
9C230000,ITEM_QNO_WC_SOLDIER_WE2_1_01,Dogag's repair hammer,0,50,0
9D230000,ITEM_QNO_WC_SMITH_3_02,Order of instant return,0,50,0
9E230000,ITEM_QNO_RM_FLYSHIP1_2_02,Ajati's repair hammer,0,50,0
9F230000,ITEM_QNO_RM_SLAVE2_2_01,Strong resurrection scroll,0,50,0
A0230000,ITEM_QNO_RM_OLDWOMAN_2_02,Ability revolution scroll,0,50,0
A1230000,ITEM_QNO_TRADE_CH_SPECIAL2_1_01,Seopok's delivery box,0,1,0
A2230000,ITEM_QNO_TRADE_CH_SPECIAL2_1_02,Ahjin's delivery check card,0,1,0
A3230000,ITEM_QNO_TRADE_WC_SPECIAL2_1_01,Hounah's delivery box,0,1,0
A4230000,ITEM_QNO_TRADE_WC_SPECIAL2_1_02,Paedo's delivery check card,0,1,0
A5230000,ITEM_QNO_TRADE_TK_SPECIAL_1_01,Paeu's delivery box,0,1,0
A6230000,ITEM_QNO_TRADE_TK_SPECIAL_1_02,Sanmok's delivery check card,0,1,0
A7230000,ITEM_QNO_TRADE_RM_SPECIAL_1_01,Osaman's delivery box,0,1,0
A8230000,ITEM_QNO_TRADE_RM_SPECIAL_1_02,Salrihan's delivery check card,0,1,0
A9230000,ITEM_QNO_TRADE_AM_SPECIAL_1_01,Rehto's delivery box,0,1,0
AA230000,ITEM_QNO_TRADE_AM_SPECIAL_1_02,Uvetino's delivery check card,0,1,0
AB230000,ITEM_ETC_E060411_EGG,Egg,0,10,0
FA260000,ITEM_ETC_E060512_RED_CARNATION,0,0,10,0
FB260000,ITEM_ETC_E060512_PINK_CARNATION,0,0,10,0
FC260000,ITEM_ETC_E060512_WHITE_CARNATION,0,0,10,0
FD260000,ITEM_MALL_PREMIUM_GOLDTIME,Premium Gold Time (4 weeks),0,1,0
FE260000,ITEM_PRE_GOLTAM_4W,Expert Package Service,0,1,0
FF260000,ITEM_COS_P_FLUTE_WHITE,White Wolf Summon Scroll,5,1,0
00270000,ITEM_ETC_WARENETWORK_EVENT,Merchant's Blessing,0,50,0
01270000,ITEM_QSP_CH_EXINVENTORY_1_01,Strong straw,0,250,0
02270000,ITEM_QSP_WC_EXINVENTORY_2_01,Magic charm,0,250,0
03270000,ITEM_QSP_KT_EXINVENTORY_3_01,Strong spider web,0,250,0
04270000,ITEM_QSP_RM_EXINVENTORY_4_01,Light feather,0,250,0
05270000,ITEM_QSP_ALL_POTION_3_01,Purification seed,0,250,0
06270000,ITEM_ETC_E060517_SUMMON_PARTY_SCROLL,Monster Summon Scroll (party use),0,10,0
07270000,ITEM_ETC_E060526_SUMMON_PARTY_SCROLL_A,Monster Summon Scroll (party use),30,10,0
08270000,ITEM_ETC_E060614_TAEGUKBUNTING_M,Taegeuk ensign (Man),0,1,0
09270000,ITEM_ETC_E060614_TAEGUKBUNTING_F,Taegeuk ensign (Woman),0,1,0
0A270000,ITEM_ETC_E060517_PAPER_PIECE,0,0,50,0
0B270000,ITEM_ETC_E060517_MON_GENERATION_BOX,Pandora's Box,30,10,0
0C270000,ITEM_ETC_E060607_WORLDCUP_G,0,0,50,0
0D270000,ITEM_ETC_E060607_WORLDCUP_O,0,0,50,0
0E270000,ITEM_ETC_E060607_WORLDCUP_A,0,0,50,0
0F270000,ITEM_ETC_E060607_WORLDCUP_L,0,0,50,0
10270000,ITEM_ETC_E060607_WORLDCUP_E,0,0,50,0
11270000,ITEM_ETC_E060529_DRAGONFLAG_M,0,0,1,0
12270000,ITEM_ETC_E060529_DRAGONFLAG_F,0,0,1,0
13270000,ITEM_ETC_E060529_GOLDDRAGONFLAG_M,Gold Dragon Flag,0,1,0
14270000,ITEM_ETC_E060529_GOLDDRAGONFLAG_F,Gold Dragon Flag,0,1,0
A3270000,ITEM_QNO_RM_OLDWOMAN_7_03,Pile of Rainbow Plant,0,50,0
A4270000,ITEM_MALL_GACHA_CARD_SILVER,Silver POP Card,0,1,0
A5270000,ITEM_EU_F_TRADE_TRADER_01,Body Bronze Bag,20,1,0
A6270000,ITEM_EU_F_TRADE_TRADER_02,Mental Bronze Bag,20,1,0
A7270000,ITEM_EU_F_TRADE_TRADER_03,SilverBag,40,1,0
A8270000,ITEM_EU_F_TRADE_TRADER_04,Magic SilverBag,40,1,0
A9270000,ITEM_EU_F_TRADE_TRADER_05,GoldenBag,60,1,0
AA270000,ITEM_EU_F_TRADE_TRADER_06,Dodge GoldenBag,60,1,0
AB270000,ITEM_EU_F_TRADE_TRADER_07,JewelBag,80,1,0
AC270000,ITEM_EU_F_TRADE_TRADER_08,Penetrate JewelBag,80,1,0
AD270000,ITEM_EU_F_TRADE_HUNTER_01,Body Hunter Cape,20,1,0
AE270000,ITEM_EU_F_TRADE_HUNTER_02,Mental Hunter Cape,20,1,0
AF270000,ITEM_EU_F_TRADE_HUNTER_03,GuardCape,40,1,0
B0270000,ITEM_EU_F_TRADE_HUNTER_04,Magic GuardCape,40,1,0
B1270000,ITEM_EU_F_TRADE_HUNTER_05,CrossCape,60,1,0
B2270000,ITEM_EU_F_TRADE_HUNTER_06,Dodge CrossCape,60,1,0
